Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
2 BHK Apartment for Sale in Salkia Kolkata,700 sqft,Ready to Move,4 out of 5,"₹
40 Lac",,,
"3 BHK Apartment for Sale in The One, Tollygunge Kolkata",750 sqft,Ready to Move,6 out of 18,"₹
1.30 Cr",,Resale,Furnished
"3 BHK Apartment for Sale in Eden Harmony, New Garia, Garia Kolkata",N/A,Ready to Move,2 out of 4,"₹
58 Lac",,,
"3 BHK Apartment for Sale in NVR Pride, Diamond Harbour Road Kolkata",944 sqft,Ready to Move,3 out of 14,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Anahita, New Town Kolkata",N/A,Ready to Move,7 out of 12,"₹
92 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Kasba Kolkata,N/A,Poss. by Mar '25,1 out of 4,"₹
88 Lac",,,
"2 BHK Apartment for Sale in Krishna Apartment, Khardaha Kolkata",710 sqft,Ready to Move,4 out of 4,"₹
22 Lac",,,
3 BHK Apartment for Sale in Lenin Sarani Road Kolkata,N/A,Poss. by Oct '25,4 out of 5,"₹
1.50 Cr",,,
> 10 BHK House for Sale in Action Area 1 Kolkata,8500 sqft,Ready to Move,N/A,"₹
4.60 Cr",,Resale,
"4 BHK Apartment for Sale in Swarnabithi Apartment, Garia Kolkata",1230 sqft,Ready to Move,2 out of 4,"₹
1.04 Cr",,,
3 BHK Apartment for Sale in Kasba Kolkata,1152 sqft,Ready to Move,4 out of 6,"₹
1.15 Cr",,,
"2 BHK Apartment for Sale in Cosmopolis, Patuli Kolkata",750 sqft,Ready to Move,4 out of 4,"₹
60 Lac",,,
3 BHK Apartment for Sale in Hridaypur Kolkata,680 sqft,Ready to Move,1 out of 2,"₹
26 Lac",,Resale,Unfurnished
3 BHK House for Sale in Maheshtala Kolkata,1375 sqft,Ready to Move,1 out of 2,"₹
60 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Bangur Avenue, Bangur Avenue, Lake Town Kolkata",950 sqft,Ready to Move,4 out of 5,"₹
60 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Baguiati Kolkata,915 sqft,Ready to Move,3 out of 4,"₹
65 Lac",,,
"3 BHK Apartment for Sale in Adrika, Santoshpur Kolkata",1166 sqft,Ready to Move,3 out of 3,"₹
87 Lac",,,
"2 BHK Apartment for Sale in Anandapuri, Barrackpore Kolkata",700 sqft,Ready to Move,3 out of 3,"₹
33 Lac",,,
3 BHK Builder Floor for Sale in Lake Gardens Kolkata,1100 sqft,Ready to Move,1 out of 4,"₹
85 Lac",,,
"3 BHK Apartment for Sale in Merlin Grove, Tollygunge Kolkata",1160 sqft,Ready to Move,1 out of 7,"₹
67 Lac",,,
2 BHK Apartment for Sale in Mukundapur Kolkata,652 sqft,Ready to Move,3 out of 3,"₹
50 Lac",,,
4 BHK House for Sale in Garia Kolkata,1530 sqft,Ready to Move,1 out of 2,"₹
85 Lac",,,
2 BHK Apartment for Sale in Action Area 1 Kolkata,750 sqft,Ready to Move,4 out of 5,"₹
55 Lac",,,
2 BHK Builder Floor for Sale in Ballygunge Kolkata,N/A,Ready to Move,3 out of 4,"₹
45 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Eden City Maheshtala, Maheshtala Kolkata",N/A,Ready to Move,7 out of 7,"₹
20.2 Lac",,,
"3 BHK Apartment for Sale in Ideal Towers, Diamond Harbour Road Kolkata",N/A,Ready to Move,8 out of 9,"₹
1.35 Cr",,,
2 BHK Apartment for Sale in Boral Main Road Kolkata,N/A,Ready to Move,2 out of 3,"₹
14 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Southern Avenue Kolkata,N/A,Ready to Move,9 out of 10,"₹
4.20 Cr",,,
3 BHK Apartment for Sale in Motijheel Kolkata,1000 sqft,Ready to Move,1 out of 4,"₹
70 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Hazra, Kalighat Kolkata",N/A,Ready to Move,1 out of 5,"₹
1.75 Cr",,,
3 BHK Apartment for Sale in Kasba Kolkata,850 sqft,Ready to Move,1 out of 3,"₹
54 Lac",,,
"2 BHK Apartment for Sale in Allure, Action Area 1 Kolkata",1040 sqft,Ready to Move,3 out of 8,"₹
1.11 Cr",,Resale,Furnished
"4 BHK Apartment for Sale in Urbana, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,27 out of 45,"₹
6.50 Cr",,,
"2 BHK Apartment for Sale in New Garia, Garia Kolkata",500 sqft,Ready to Move,1 out of 3,"₹
24.4 Lac",,,
2 BHK Apartment for Sale in Kaikhali Kolkata,N/A,Ready to Move,3 out of 3,"₹
45 Lac",,,
"2 BHK Apartment for Sale in Ideal Heights, Sealdah, Raja Bazar Kolkata",900 sqft,Ready to Move,6 out of 25,"₹
1.05 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in Windmere, Madhyamgram Kolkata",N/A,Ready to Move,4 out of 12,"₹
55 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Megha Mallar, Gariahat Kolkata",870 sqft,Ready to Move,10 out of 11,"₹
1 Cr",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Nayabad Kolkata,700 sqft,Ready to Move,2 out of 5,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Chinar Park, Rajarhat Kolkata",850 sqft,Ready to Move,1 out of 5,"₹
80 Lac",,,
2 BHK Builder Floor for Sale in Paikpara Kolkata,N/A,Ready to Move,2 out of 5,"₹
40 Lac",,,
"2 BHK Apartment for Sale in Golf Green Urban Complex, Golf Green, Jadavpur Kolkata",500 sqft,Ready to Move,Ground out of 5,"₹
34 Lac",,,
"2 BHK Apartment for Sale in Dunlop, Dakshineswar, Belgharia Expressway Kolkata",658 sqft,Ready to Move,3 out of 3,"₹
38 Lac",,Resale,Unfurnished
"1 BHK Apartment for Sale in Khushi Residency, Dunlop, Dakshineswar, Belgharia Expressway Kolkata",N/A,Ready to Move,3 out of 4,"₹
18.9 Lac",,,
6 BHK Apartment for Sale in New Alipore Kolkata,1760 sqft,Ready to Move,2 out of 3,"₹
1.77 Cr",,,
3 BHK Apartment for Sale in Nayabad Kolkata,1190 sqft,Ready to Move,3 out of 3,"₹
46 Lac",,,
"2 BHK Apartment for Sale in Space town, Raghunathpur, Baguiati Kolkata",850 sqft,Ready to Move,Ground out of 4,"₹
42 Lac",,,
"3 BHK Apartment for Sale in Ecospace Residencia, Action Area 2 Kolkata",1018 sqft,Ready to Move,10 out of 13,"₹
1.80 Cr",,,
2 BHK Apartment for Sale in Eastern Metropolitan Bypass Kolkata,795 sqft,Ready to Move,1 out of 3,"₹
58 Lac",,,
"3 BHK Apartment for Sale in Merlin Urvan, Dum Dum Kolkata",1075 sqft,Ready to Move,11 out of 13,"₹
1.75 Cr",,,
"3 BHK Builder Floor for Sale in MBPS WaterView, Rajpur Kolkata",893 sqft,Ready to Move,4 out of 4,"₹
38.3 Lac",,,
4 BHK Villa for Sale in Basanti Kolkata,4000 sqft,Ready to Move,N/A,"₹
4.50 Cr",,Resale,
4 BHK House for Sale in Boral Kolkata,N/A,Ready to Move,2 out of 2,"₹
50 Lac",2,Resale,Furnished
4 BHK Apartment for Sale in Ballygunge Kolkata,2355 sqft,Ready to Move,2 out of 5,"₹
2.50 Cr",,,
3 BHK Apartment for Sale in Kalikapur Santoshpur Link Road Kolkata,900 sqft,Ready to Move,1 out of 3,"₹
78 Lac",,,
"3 BHK Apartment for Sale in Brinda Estate, Nagerbazar Kolkata",989 sqft,Ready to Move,3 out of 5,"₹
1.05 Cr",,,
2 BHK Apartment for Sale in Bonhooghly Kolkata,578 sqft,Ready to Move,2 out of 3,"₹
27 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Maheshtala Kolkata,580 sqft,Ready to Move,Ground out of 15,"₹
24 Lac",,,
2 BHK Apartment for Sale in Desh Bandhu Nagar Baguiati Kolkata,800 sqft,Ready to Move,2 out of 2,"₹
33 Lac",,,
"2 BHK Builder Floor for Sale in Sherwood Estate, Narendrapur Rajpur Sonarpur Kolkata",784 sqft,Ready to Move,2 out of 4,"₹
48 Lac",,,
2 BHK Apartment for Sale in Nimta Kolkata,612 sqft,Ready to Move,2 out of 3,"₹
21 Lac",,,
2 BHK Apartment for Sale in Joyshree Kolkata,695 sqft,Ready to Move,1 out of 4,"₹
31.3 Lac",,,
"2 BHK Apartment for Sale in Hiland Greens, Maheshtala Kolkata",N/A,Ready to Move,7 out of 14,"₹
27 Lac",,,
7 BHK House for Sale in Garfa Kolkata,2000 sqft,Ready to Move,1 out of 2,"₹
1.25 Cr",,Resale,Unfurnished
"1 BHK Apartment for Sale in Gems City, Joka Kolkata",386 sqft,Ready to Move,6 out of 11,"₹
21 Lac",,,
2 BHK Apartment for Sale in Rajarhat Kolkata,832 sqft,Ready to Move,2 out of 12,"₹
60 Lac",,,
"3 BHK Apartment for Sale in H B Town, Sodepur Kolkata",N/A,Ready to Move,3 out of 5,"₹
35 Lac",,,
2 BHK Apartment for Sale in Hooghly Kolkata,N/A,Ready to Move,4 out of 4,"₹
20.9 Lac",,,
"2 BHK Apartment for Sale in Jote Shibrampur, Joth Shibrampur Kolkata",N/A,Ready to Move,3 out of 3,"₹
17 Lac",,,
2 BHK Apartment for Sale in Dum Dum Road Kolkata,675 sqft,Ready to Move,3 out of 4,"₹
37 Lac",,,
3 BHK Apartment for Sale in Kasba Kolkata,900 sqft,Ready to Move,3 out of 3,"₹
63 Lac",,,
"3 BHK Apartment for Sale in Shriram Grand City, Hindmotor Kolkata",N/A,Poss. by Dec '25,3 out of 18,"₹
36.5 Lac",,,
"4 BHK Apartment for Sale in Rishi Ecoview, New Town Kolkata",1450 sqft,Ready to Move,7 out of 7,"₹
1.10 Cr",,,
3 BHK Apartment for Sale in Ballygunge Kolkata,2000 sqft,Ready to Move,9 out of 11,"₹
2 Cr",,,
2 BHK Apartment for Sale in Dum Dum Kolkata,810 sqft,Ready to Move,3 out of 4,"₹
40 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Sodepur Kolkata,650 sqft,Ready to Move,3 out of 4,"₹
24 Lac",,,
1 BHK Apartment for Sale in Behala Kolkata,470 sqft,Ready to Move,1 out of 3,"₹
18 Lac",,,
2 BHK Apartment for Sale in Kalighat Kolkata,612 sqft,Ready to Move,4 out of 4,"₹
50 Lac",,,
2 BHK Apartment for Sale in Ultadanga Kolkata,575 sqft,Ready to Move,2 out of 4,"₹
45 Lac",,,
"4 BHK Apartment for Sale in Tulip Garden, Howrah Kolkata",1484 sqft,Ready to Move,5 out of 6,"₹
68 Lac",,,
"3 BHK Apartment for Sale in PS Jiva, Beleghata Kolkata",1305 sqft,Ready to Move,5 out of 12,"₹
1.90 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in Usha Kamal Apartment, Rajarhat Kolkata",980 sqft,Ready to Move,3 out of 4,"₹
27 Lac",,,
"2 BHK Apartment for Sale in Diamond City South, Tollygunge Kolkata",N/A,Ready to Move,11 out of 20,"₹
90 Lac",,,
3 BHK Apartment for Sale in Eastern Metropolitan Bypass Kolkata,1162 sqft,Ready to Move,4 out of 12,"₹
63 Lac",,,
2 BHK Apartment for Sale in Bhowanipore Kolkata,N/A,Ready to Move,Ground out of 4,"₹
55 Lac",,,
"2 BHK Apartment for Sale in Satyam Shivam Sundaram Housing Complex, Nagerbazar Kolkata",850 sqft,Ready to Move,1 out of 4,"₹
33 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Abasan Kolkata Hima, Nayabad Kolkata",671 sqft,Ready to Move,4 out of 4,"₹
28 Lac",,,
2 BHK Apartment for Sale in Baranagar Bazar Kolkata,N/A,Ready to Move,1 out of 4,"₹
22 Lac",,,
4 BHK Apartment for Sale in Kankurgachi Kolkata,1450 sqft,Ready to Move,3 out of 4,"₹
1.40 Cr",,,
"3 BHK Apartment for Sale in Vac Rainbow, Howrah Kolkata",1262 sqft,Ready to Move,1 out of 5,"₹
70 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Lake City Apartment, Mankundu Station Road Kolkata",N/A,Ready to Move,4 out of 4,"₹
35 Lac",,,
2 BHK Apartment for Sale in Vip Road Kolkata,510 sqft,Ready to Move,3 out of 4,"₹
16 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Merujeen Housing Complex, Narendrapur Rajpur Sonarpur Kolkata",671 sqft,Ready to Move,4 out of 4,"₹
40 Lac",,,
4 BHK Apartment for Sale in Tollygunge Kolkata,2091 sqft,Ready to Move,4 out of 4,"₹
2 Cr",,,
"4 BHK House for Sale in Golf Gardens, Tollygunge Kolkata",2380 sqft,Ready to Move,1 out of 2,"₹
1.40 Cr",,,
"3 BHK Apartment for Sale in Bengal Peerless Avidipta Phase 2, Eastern Metropolitan Bypass Kolkata",1124 sqft,Ready to Move,43 out of 46,"₹
2.70 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in New Garia, Garia Kolkata",N/A,Ready to Move,1 out of 3,"₹
40 Lac",,,
"3 BHK Apartment for Sale in Pankaj, Ballygunge Kolkata",1000 sqft,Ready to Move,3 out of 4,"₹
90 Lac",,,
"3 BHK Apartment for Sale in Pragati Apartments, Kalikapur Haltu Kolkata",1250 sqft,Ready to Move,2 out of 3,"₹
1.51 Cr",,,
"1 BHK Apartment for Sale in Uttara Housing Complex Dwitiya, New Town Kolkata",450 sqft,Ready to Move,Upper Basement out of 3,"₹
38 Lac",,,
2 BHK Apartment for Sale in Kanchrapara Kolkata,680 sqft,Ready to Move,1 out of 4,"₹
21 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Dum Dum Cantonment Kolkata,700 sqft,Ready to Move,3 out of 4,"₹
21.2 Lac",,,
"1 BHK Apartment for Sale in Prasanta Apartment, Baguiati Kolkata",N/A,Ready to Move,5 out of 5,"₹
16.8 Lac",,,
"2 BHK Apartment for Sale in Aurobindo Park, Purba Putiary Kolkata",N/A,Ready to Move,Ground out of 2,"₹
20 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Bidhanpally Madhyamgram Kolkata,468 sqft,Ready to Move,1 out of 5,"₹
16 Lac",,,
"2 BHK Apartment for Sale in Dream Residency Manor, Rajarhat Kolkata",N/A,Ready to Move,2 out of 5,"₹
70 Lac",,,
2 BHK Apartment for Sale in Behala Kolkata,650 sqft,Ready to Move,4 out of 4,"₹
28 Lac",,,
2 BHK Apartment for Sale in Kolkata,N/A,Ready to Move,2 out of 3,"₹
26.5 Lac",,,
"2 BHK Apartment for Sale in Raj Rajeswari Apartment, Naktala, Garia Kolkata",N/A,Ready to Move,4 out of 4,"₹
42 Lac",,,
"2 BHK Apartment for Sale in Unimark Lakewood Estate, Patuli Kolkata",650 sqft,Ready to Move,15 out of 18,"₹
88 Lac",,,
2 BHK Apartment for Sale in Bansdroni Kolkata,N/A,Ready to Move,1 out of 3,"₹
40 Lac",N/A,,N/A
2 BHK Apartment for Sale in Andul Road Kolkata,N/A,Ready to Move,3 out of 4,"₹
16.5 Lac",,,
2 BHK Apartment for Sale in Tollygunge Kolkata,N/A,Ready to Move,3 out of 4,"₹
51 Lac",,,
"3 BHK Apartment for Sale in Merlin Urvan, Dum Dum Kolkata",1000 sqft,Ready to Move,4 out of 13,"₹
1.40 Cr",,,
3 BHK Apartment for Sale in Seal Lane Tangra Kolkata,890 sqft,Ready to Move,1 out of 4,"₹
60 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Panchwati Chitrakoot , Kasba Kolkata",1260 sqft,Ready to Move,4 out of 6,"₹
90 Lac",,,
2 BHK Apartment for Sale in Birati Kolkata,690 sqft,Ready to Move,1 out of 3,"₹
25.5 Lac",,,
"4 BHK Apartment for Sale in PS ONE10, New Town Kolkata",1250 sqft,Ready to Move,5 out of 20,"₹
2.25 Cr",,,
2 BHK Apartment for Sale in Belur Math Kolkata,N/A,Ready to Move,1 out of 3,"₹
33 Lac",,,
2 BHK Apartment for Sale in Tollygunge Kolkata,N/A,Ready to Move,2 out of 3,"₹
75 Lac",,,
2 BHK Apartment for Sale in Dum Dum Park Kolkata,N/A,Ready to Move,4 out of 4,"₹
29.8 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Kalyani Kolkata,700 sqft,Ready to Move,4 out of 4,"₹
23 Lac",,,
"3 BHK Apartment for Sale in Fortune Heights Barasat, Barasat Kolkata",771 sqft,Ready to Move,5 out of 11,"₹
45 Lac",,,
"3 BHK Apartment for Sale in Peerless Sonarpur Prantik Phase II, Rajpur Sonarpur Kolkata",N/A,Ready to Move,4 out of 4,"₹
31 Lac",,,
3 BHK Villa for Sale in Action Area 3 Kolkata,1200 sqft,Ready to Move,N/A,"₹
45 Lac",,Resale,
2 BHK Apartment for Sale in Batanagar Kolkata,N/A,Ready to Move,12 out of 14,"₹
34 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Dum Dum Park Kolkata,N/A,Ready to Move,3 out of 5,"₹
40 Lac",,,
"4 BHK Apartment for Sale in Southwinds, Rajpur Sonarpur Kolkata",N/A,Poss. by Dec '25,5 out of 18,"₹
1.20 Cr",,,
"3 BHK Apartment for Sale in Fortune Township, Barasat Kolkata",N/A,Ready to Move,4 out of 4,"₹
40 Lac",,,
"3 BHK Apartment for Sale in Magnolia Destiny, Rajarhat Kolkata",N/A,Ready to Move,3 out of 4,"₹
40 Lac",,Resale,Unfurnished
"1 BHK Apartment for Sale in Uptown One, Behala Kolkata",344 sqft,Ready to Move,1 out of 4,"₹
13.8 Lac",,,
2 BHK Apartment for Sale in Madhyamgram Kolkata,800 sqft,Ready to Move,4 out of 4,"₹
29 Lac",,,
"1 BHK Apartment for Sale in Larica Township, Barasat Kolkata",310 sqft,Ready to Move,1 out of 6,"₹
9.2 Lac",,,
1 BHK Apartment for Sale in Barasat Kolkata,540 sqft,Ready to Move,2 out of 5,"₹
21 Lac",,,
2 BHK Apartment for Sale in Behala Kolkata,601 sqft,Ready to Move,1 out of 4,"₹
38.3 Lac",,,
"3 BHK Apartment for Sale in Ashray Residency, Tiljala Kolkata",1135 sqft,Ready to Move,4 out of 5,"₹
85 Lac",,,
2 BHK Apartment for Sale in Taltala Kolkata,800 sqft,Ready to Move,3 out of 5,"₹
1.20 Cr",,,
3 BHK Apartment for Sale in Dum Dum Kolkata,851 sqft,Ready to Move,3 out of 3,"₹
39 Lac",,Resale,Unfurnished
2 BHK Builder Floor for Sale in Dhakuria Kolkata,550 sqft,Ready to Move,Ground out of 2,"₹
25 Lac",,,
2 BHK Apartment for Sale in Mandirtala Shibpur Kolkata,690 sqft,Ready to Move,3 out of 6,"₹
36 Lac",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Bansdroni Kolkata,480 sqft,Ready to Move,2 out of 3,"₹
24 Lac",,,
2 BHK Apartment for Sale in Ranikuthi Kolkata,560 sqft,Ready to Move,3 out of 4,"₹
26 Lac",,,
"2 BHK Apartment for Sale in Siddha Happyville, Rajarhat Kolkata",654 sqft,Ready to Move,1 out of 19,"₹
75 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Viswanath Enclave, Kabardanga Kolkata",1025 sqft,Ready to Move,4 out of 4,"₹
68.4 Lac",,,
"4 BHK Apartment for Sale in Uttar Prantik Abasan, Barrackpore Trunk Road Kolkata",1200 sqft,Ready to Move,3 out of 3,"₹
46 Lac",,,
"2 BHK Apartment for Sale in Rajwada Grand, Kamalgazi, Narendrapur Kolkata",N/A,Ready to Move,2 out of 7,"₹
71 Lac",,,
3 BHK Apartment for Sale in Thakurpukur Kolkata,1237 sqft,Ready to Move,4 out of 4,"₹
60 Lac",,,
"4 BHK Apartment for Sale in Shree Krishna Garden, Beleghata Kolkata",1552 sqft,Ready to Move,4 out of 4,"₹
1.65 Cr",,,
"3 BHK Apartment for Sale in Sugam Serenity, Kamalgazi, Narendrapur Kolkata",N/A,Ready to Move,4 out of 4,"₹
65 Lac",,Resale,Unfurnished
4 BHK House for Sale in Baguiati Kolkata,1500 sqft,Ready to Move,1 out of 2,"₹
40 Lac",,,
"3 BHK Apartment for Sale in Greenfield City, Behala Chowrasta Kolkata",N/A,Ready to Move,8 out of 11,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Greenfield City Phase II, Shibrampur, Shibrampur Mauza Kolkata",820 sqft,Ready to Move,2 out of 13,"₹
53 Lac",,,
3 BHK Apartment for Sale in Haltu Kolkata,918 sqft,Ready to Move,3 out of 3,"₹
42 Lac",,,
"2 BHK Apartment for Sale in Divinity, Kalighat Kolkata",N/A,Ready to Move,1 out of 6,"₹
75 Lac",,,
2 BHK Builder Floor for Sale in Mudiali Kalighat Kolkata,902 sqft,Ready to Move,1 out of 3,"₹
87 Lac",,,
"2 BHK Apartment for Sale in Gems City, Joka Kolkata",564 sqft,Ready to Move,8 out of 10,"₹
32 Lac",,,
"2 BHK Apartment for Sale in Nucleo Cooperative Housing Society, Kasba Kolkata",700 sqft,Ready to Move,1 out of 4,"₹
40 Lac",,,
"2 BHK Apartment for Sale in SGIL Gardenia, Narendrapur Rajpur Sonarpur Kolkata",N/A,Ready to Move,3 out of 7,"₹
34 Lac",,,
2 BHK Apartment for Sale in Ghosh Para Kestopur Kolkata,N/A,Ready to Move,5 out of 6,"₹
35 Lac",,,
"3 BHK Apartment for Sale in Imperial Riddhi Siddhi, Diamond Harbour Road Kolkata",N/A,Ready to Move,3 out of 4,"₹
44 Lac",,,
"3 BHK Apartment for Sale in Saket Nagar Phase II, Dunlop, Dakshineswar, Belgharia Expressway Kolkata",1170 sqft,Ready to Move,3 out of 5,"₹
83 Lac",,,
9 BHK House for Sale in Behala Kolkata,1700 sqft,Ready to Move,2 out of 2,"₹
95 Lac",,,
"2 BHK Apartment for Sale in Naktala, Garia Kolkata",600 sqft,Ready to Move,2 out of 3,"₹
40 Lac",,,
"2 BHK Apartment for Sale in Clubtown Gateway, New Town Kolkata",1000 sqft,Ready to Move,2 out of 5,"₹
70 Lac",,Resale,Furnished
2 BHK Apartment for Sale in Belghoria Kolkata,595 sqft,Ready to Move,2 out of 3,"₹
26 Lac",,,
"3 BHK Apartment for Sale in Tirupati Paradise, Rajpur Kolkata",1020 sqft,Ready to Move,3 out of 5,"₹
63 Lac",,,
3 BHK Apartment for Sale in Jadavpur Kolkata,1032 sqft,Ready to Move,1 out of 4,"₹
96 Lac",,,
"2 BHK Builder Floor for Sale in Siddha Town, Rajarhat Kolkata",663 sqft,Ready to Move,4 out of 4,"₹
35 Lac",,,
"3 BHK Apartment for Sale in Riddhi Siddhi Garden , Diamond Park, Joka Kolkata",966 sqft,Ready to Move,3 out of 4,"₹
48.5 Lac",,,
2 BHK Apartment for Sale in Gariahat Road South Kolkata,900 sqft,Ready to Move,4 out of 6,"₹
65 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Merlin Sapphire, Parnasree Palli Kolkata",730 sqft,Ready to Move,4 out of 4,"₹
55.5 Lac",,,
2 BHK Apartment for Sale in Rajarhat Kolkata,747 sqft,Ready to Move,1 out of 4,"₹
34 Lac",,,
"2 BHK Apartment for Sale in Anandapuri, Barrackpore Kolkata",958 sqft,Ready to Move,1 out of 3,"₹
34 Lac",,,
2 BHK Apartment for Sale in Basak Bagan Kolkata,400 sqft,Ready to Move,3 out of 3,"₹
18 Lac",,,
"3 BHK Apartment for Sale in Kadapara, Kankurgachi Kolkata",1000 sqft,Ready to Move,2 out of 5,"₹
80 Lac",,,
2 BHK Apartment for Sale in Bansdroni Kolkata,520 sqft,Ready to Move,3 out of 3,"₹
25 Lac",,,
"3 BHK Apartment for Sale in Pacific Paradise, Garia Kolkata",774 sqft,Ready to Move,4 out of 4,"₹
37.5 Lac",,,
"2 BHK Apartment for Sale in Saraswati Apartment, Dankuni Kolkata",600 sqft,Ready to Move,1 out of 4,"₹
27 Lac",,,
3 BHK Apartment for Sale in South Sinthee Kolkata,884 sqft,Ready to Move,3 out of 5,"₹
63 Lac",,,
"3 BHK Apartment for Sale in Golf Green, Jadavpur Kolkata",N/A,Ready to Move,2 out of 5,"₹
63 Lac",,,
"2 BHK Apartment for Sale in Lucky 60 Parnashree Pally, Behala Kolkata",N/A,Ready to Move,1 out of 4,"₹
30.5 Lac",,,
"1 BHK Apartment for Sale in Shib Shankar Building, Narayantala Kolkata",N/A,N/A,N/A,"₹
12 Lac",N/A,Resale,N/A
6 BHK House for Sale in Baruipur Kolkata,1200 sqft,Ready to Move,N/A,"₹
39 Lac",2,Resale,Semi-Furnished
2 BHK Builder Floor for Sale in Desh Bandhu Nagar Baguiati Kolkata,N/A,Ready to Move,2 out of 5,"₹
31 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Rabindra Nagar Behala Kolkata,600 sqft,Ready to Move,2 out of 3,"₹
23.5 Lac",,,
3 BHK Apartment for Sale in Barrackpore Kolkata,945 sqft,Ready to Move,3 out of 3,"₹
44 Lac",,,
"3 BHK Apartment for Sale in Park Circus, Ballygunge Kolkata",1800 sqft,Ready to Move,2 out of 5,"₹
1.40 Cr",,Resale,Unfurnished
3 BHK Apartment for Sale in Nayabad Kolkata,880 sqft,Ready to Move,3 out of 4,"₹
44.3 Lac",,,
"2 BHK Apartment for Sale in Nirala Apartment Phase 1, Banerjee Para Paschim Putiary Kolkata",500 sqft,Ready to Move,Ground out of 4,"₹
18 Lac",,Resale,Unfurnished
"4 BHK Apartment for Sale in Urbana NRI Complex, Anandapur Kolkata",2800 sqft,Ready to Move,16 out of 30,"₹
5 Cr",,,
2 BHK Apartment for Sale in Baghajatin Colony Kolkata,N/A,Ready to Move,2 out of 3,"₹
47 Lac",,,
3 BHK Apartment for Sale in Phool Bagan Kankurgachi Kolkata,1300 sqft,Ready to Move,8 out of 11,"₹
2.05 Cr",,,
2 BHK Apartment for Sale in Wood Street Kolkata,N/A,Ready to Move,6 out of 8,"₹
2.30 Cr",,,
2 BHK Apartment for Sale in Dhakuria Kolkata,N/A,Ready to Move,Ground out of 3,"₹
45 Lac",,,
"3 BHK Apartment for Sale in Upohar The Condoville, Ajoy Nagar Santoshpur Kolkata",1350 sqft,Ready to Move,12 out of 18,"₹
1.75 Cr",,,
3 BHK Apartment for Sale in Jodhpur Park Kolkata,N/A,Ready to Move,2 out of 4,"₹
1.80 Cr",,,
3 BHK Apartment for Sale in Action Area 1 Kolkata,1400 sqft,Ready to Move,2 out of 4,"₹
85 Lac",,,
3 BHK Apartment for Sale in Keyatala Kolkata,N/A,Ready to Move,3 out of 4,"₹
2.15 Cr",,,
"3 BHK Apartment for Sale in Moor Avenue, Ashok Nagar Kolkata",1420 sqft,Ready to Move,3 out of 4,"₹
1.20 Cr",,,
"4 BHK Apartment for Sale in The Soul, Rajarhat Kolkata",1100 sqft,Ready to Move,9 out of 16,"₹
1.50 Cr",,,
"2 BHK Apartment for Sale in Niva Park Phase 1, Bramhapur Kolkata",N/A,Ready to Move,3 out of 4,"₹
23 Lac",,,
3 BHK Apartment for Sale in EM Bypass Connector Kolkata,N/A,Ready to Move,2 out of 4,"₹
65 Lac",,,
"1 BHK Apartment for Sale in DCL Malancha , New Town Kolkata",520 sqft,Ready to Move,8 out of 13,"₹
28 Lac",,,
3 BHK Apartment for Sale in Block B Lake Town Kolkata,N/A,Ready to Move,1 out of 5,"₹
85 Lac",,,
2 BHK Apartment for Sale in Baguiati Kolkata,N/A,Ready to Move,3 out of 6,"₹
20 Lac",,,
2 BHK Apartment for Sale in Lake Town Kolkata,808 sqft,Ready to Move,14 out of 14,"₹
50 Lac",,,
3 BHK Apartment for Sale in Salt Lake City Kolkata,N/A,Ready to Move,4 out of 4,"₹
65 Lac",,,
3 BHK Apartment for Sale in Santoshpur Kolkata,N/A,Ready to Move,3 out of 3,"₹
70 Lac",,,
